"model","node","Parameter","Cohens_f_partial","CI","CI_low","CI_high","tract"
"79",80,"time",0.128904665150936,0.9,0,0.332102898308531,"Left_Arcuate"
"79",80,"intervention",0.187032636003384,0.9,0,0.34894573146373,"Left_Arcuate"
"79",80,"mean_RMSt",0.0625882304426406,0.9,0,0.221392719462552,"Left_Arcuate"
"79",80,"timeintervention",0.165862893955821,0.9,0,0.338315429180906,"Left_Arcuate"
"8",9,"time",0.0420417084238854,0.9,0,0.231259109502634,"Left_Arcuate"
"8",9,"intervention",0.193391957236562,0.9,0,0.359152359149991,"Left_Arcuate"
"8",9,"mean_RMSt",0.115185471572285,0.9,0,0.271500795757368,"Left_Arcuate"
"8",9,"timeintervention",0.0811703911987647,0.9,0,0.215917649312765,"Left_Arcuate"
"80",81,"time",0.146441838505572,0.9,0,0.349217782608717,"Left_Arcuate"
"80",81,"intervention",0.215898657180721,0.9,0,0.381112793861654,"Left_Arcuate"
"80",81,"mean_RMSt",0.0359558771530979,0.9,0,0.186753313450041,"Left_Arcuate"
"80",81,"timeintervention",0.108099073220205,0.9,0,0.261997229400015,"Left_Arcuate"
"81",82,"time",0.153450222842428,0.9,0,0.355627767256956,"Left_Arcuate"
"81",82,"intervention",0.228008950433156,0.9,0,0.39458810272244,"Left_Arcuate"
"81",82,"mean_RMSt",0.00153273094802088,0.9,0,0,"Left_Arcuate"
"81",82,"timeintervention",0.0961138041641906,0.9,0,0.242676161220777,"Left_Arcuate"
"82",83,"time",0.154052333437096,0.9,0,0.353157742429373,"Left_Arcuate"
"82",83,"intervention",0.239729402680749,0.9,0,0.407028100757449,"Left_Arcuate"
"82",83,"mean_RMSt",0.0609055587922787,0.9,0,0.212953566734247,"Left_Arcuate"
"82",83,"timeintervention",0.099922217769859,0.9,0,0.247702968962318,"Left_Arcuate"
"83",84,"time",0.150932321190384,0.9,0,0.347383349902163,"Left_Arcuate"
"83",84,"intervention",0.237438906911231,0.9,0,0.403444538025236,"Left_Arcuate"
"83",84,"mean_RMSt",0.108913790523524,0.9,0,0.260532629974752,"Left_Arcuate"
"83",84,"timeintervention",0.072070788561076,0.9,0,0.194235648686781,"Left_Arcuate"
"84",85,"time",0.150560106037268,0.9,0,0.345203625155321,"Left_Arcuate"
"84",85,"intervention",0.255319652634848,0.9,0,0.421846915286778,"Left_Arcuate"
"84",85,"mean_RMSt",0.13436178350332,0.9,0,0.285497154576425,"Left_Arcuate"
"84",85,"timeintervention",0.04673584451742,0.9,0,0.106521729545938,"Left_Arcuate"
"85",86,"time",0.154306620870918,0.9,0,0.349780817548081,"Left_Arcuate"
"85",86,"intervention",0.264579816187403,0.9,0,0.431920919814842,"Left_Arcuate"
"85",86,"mean_RMSt",0.13561723475034,0.9,0,0.288039965197077,"Left_Arcuate"
"85",86,"timeintervention",0.0262985867863438,0.9,0,0,"Left_Arcuate"
"86",87,"time",0.14461407702085,0.9,0,0.341675249195363,"Left_Arcuate"
"86",87,"intervention",0.230665163633896,0.9,0,0.39582235391044,"Left_Arcuate"
"86",87,"mean_RMSt",0.101331110505871,0.9,0,0.254655496815107,"Left_Arcuate"
"86",87,"timeintervention",0.0406459796894314,0.9,0,0.0509518292203416,"Left_Arcuate"
"87",88,"time",0.134679625762055,0.9,0,0.332168660841666,"Left_Arcuate"
"87",88,"intervention",0.177336153299118,0.9,0,0.337556531638864,"Left_Arcuate"
"87",88,"mean_RMSt",0.0842032431943747,0.9,0,0.235077124121133,"Left_Arcuate"
"87",88,"timeintervention",0.0443073204906999,0.9,0,0.0867978161371152,"Left_Arcuate"
"88",89,"time",0.102604866915579,0.9,0,0.296522816459521,"Left_Arcuate"
"88",89,"intervention",0.134208450706738,0.9,0,0.287117500562127,"Left_Arcuate"
"88",89,"mean_RMSt",0.0846221833605966,0.9,0,0.229798189142205,"Left_Arcuate"
"88",89,"timeintervention",0.0536412412403792,0.9,0,0.139259898871846,"Left_Arcuate"
"89",90,"time",0.0523228270578656,0.9,0,0.235695969533167,"Left_Arcuate"
"89",90,"intervention",0.0827663272375988,0.9,0,0.212978185222946,"Left_Arcuate"
"89",90,"mean_RMSt",0.0787640471839833,0.9,0,0.220697934722798,"Left_Arcuate"
"89",90,"timeintervention",0.0466528600439394,0.9,0,0.108542588867701,"Left_Arcuate"
"9",10,"time",0.0729960212455264,0.9,0,0.274471366739722,"Left_Arcuate"
"9",10,"intervention",0.164836451253013,0.9,0,0.32510828112533,"Left_Arcuate"
"9",10,"mean_RMSt",0.108762482185364,0.9,0,0.268908668171168,"Left_Arcuate"
"9",10,"timeintervention",0.0603856727764123,0.9,0,0.161260968927858,"Left_Arcuate"
"90",91,"time",0.00329123816620261,0.9,0,0,"Left_Arcuate"
"90",91,"intervention",0.0450609412503941,0.9,0,0.067518281944181,"Left_Arcuate"
"90",91,"mean_RMSt",0.0640573752463361,0.9,0,0.204401685674197,"Left_Arcuate"
"90",91,"timeintervention",0.0560480514163455,0.9,0,0.152036966051692,"Left_Arcuate"
"91",92,"time",0.00733036622126546,0.9,0,0.027541495579057,"Left_Arcuate"
"91",92,"intervention",0.00830971479907739,0.9,0,0,"Left_Arcuate"
"91",92,"mean_RMSt",0.0506704485076744,0.9,0,0.189782571937568,"Left_Arcuate"
"91",92,"timeintervention",0.0549278970690214,0.9,0,0.146440552230712,"Left_Arcuate"
"92",93,"time",0.00993316283132974,0.9,0,0.0148836181275568,"Left_Arcuate"
"92",93,"intervention",0.0599345936233888,0.9,0,0.162402761376004,"Left_Arcuate"
"92",93,"mean_RMSt",0.0257460173455996,0.9,0,0.0385772439761752,"Left_Arcuate"
"92",93,"timeintervention",0.027339428789801,0.9,0,0,"Left_Arcuate"
"93",94,"time",0.0689345866075214,0.9,0,0.259477581597316,"Left_Arcuate"
"93",94,"intervention",0.109872184017168,0.9,0,0.255431885624849,"Left_Arcuate"
"93",94,"mean_RMSt",0.00810922709922895,0.9,0,0.0771507579263377,"Left_Arcuate"
"93",94,"timeintervention",0.0703269793637775,0.9,0,0.189906869668023,"Left_Arcuate"
"94",95,"time",0.189397042712372,0.9,0,0.385805768750292,"Left_Arcuate"
"94",95,"intervention",0.180064884448976,0.9,0,0.3412573222068,"Left_Arcuate"
"94",95,"mean_RMSt",0.0375775027166595,0.9,0,0.178056964001228,"Left_Arcuate"
"94",95,"timeintervention",0.0910638241624078,0.9,0,0.231870243354066,"Left_Arcuate"
"95",96,"time",0.273039930245009,0.9,0.0647843663584436,0.475379772909833,"Left_Arcuate"
"95",96,"intervention",0.239705636788957,0.9,0,0.359169449155409,"Left_Arcuate"
"95",96,"mean_RMSt",0.0827874163087933,0.9,0,0.235326044609242,"Left_Arcuate"
"95",96,"timeintervention",0.0727890617661769,0.9,0,0.196415533088296,"Left_Arcuate"
"96",97,"time",0.274760423447979,0.9,0.0643863092138193,0.478951462332572,"Left_Arcuate"
"96",97,"intervention",0.248554556165035,0.9,0,0.417751578888644,"Left_Arcuate"
"96",97,"mean_RMSt",0.141343521045461,0.9,0,0.29827138234829,"Left_Arcuate"
"96",97,"timeintervention",0.0662983152368268,0.9,0,0.179870588281601,"Left_Arcuate"
"97",98,"time",0.246371447863095,0.9,0.0028229664098871,0.451397869980468,"Left_Arcuate"
"97",98,"intervention",0.241169046631066,0.9,0,0.409161631687335,"Left_Arcuate"
"97",98,"mean_RMSt",0.200383606776075,0.9,0.0243949265245179,0.362854807985982,"Left_Arcuate"
"97",98,"timeintervention",0.0265866273879065,0.9,0,0,"Left_Arcuate"
"98",99,"time",0.0604795748955146,0.9,0,0.258880127614591,"Left_Arcuate"
"98",99,"intervention",0.228041794805479,0.9,0,0.396353823313569,"Left_Arcuate"
"98",99,"mean_RMSt",0.151020361101572,0.9,0,0.311320215871844,"Left_Arcuate"
"98",99,"timeintervention",0.175116447644835,0.9,0,0.350441063742728,"Left_Arcuate"
"1",2,"time",0.141391119294709,0.9,0,0.355822999317246,"Right_Arcuate"
"1",2,"intervention",0.177541140884406,0.9,0,0.347820404128776,"Right_Arcuate"
"1",2,"mean_RMSt",0.0784627691494345,0.9,0,0.236859242425121,"Right_Arcuate"
"1",2,"timeintervention",0.0808654356261218,0.9,0,0.121166920596431,"Right_Arcuate"
"10",11,"time",0.0399620723059323,0.9,0,0.232425564935593,"Right_Arcuate"
"10",11,"intervention",0.208609154127902,0.9,0,0.382756044306279,"Right_Arcuate"
"10",11,"mean_RMSt",0.0451541907242498,0.9,0,0.198334298918362,"Right_Arcuate"
"10",11,"timeintervention",0.226945241119408,0.9,0,0.418265272467008,"Right_Arcuate"
"11",12,"time",0.0212322421368501,0.9,0,0.18297349256946,"Right_Arcuate"
"11",12,"intervention",0.199509686707399,0.9,0,0.371797227255549,"Right_Arcuate"
"11",12,"mean_RMSt",0.0679752372160469,0.9,0,0.231957407523387,"Right_Arcuate"
"11",12,"timeintervention",0.286739522403688,0.9,0,0.493178863590258,"Right_Arcuate"
"12",13,"time",0.0180077986387176,0.9,0,0.16639881465558,"Right_Arcuate"
"12",13,"intervention",0.193506822112136,0.9,0,0.364732050433043,"Right_Arcuate"
"12",13,"mean_RMSt",0.0742518012712531,0.9,0,0.249695860169459,"Right_Arcuate"
"12",13,"timeintervention",0.275550435559822,0.9,0,0.486819475879133,"Right_Arcuate"
"13",14,"time",0.00849591824430093,0.9,0,0,"Right_Arcuate"
"13",14,"intervention",0.206788328250776,0.9,0,0.380405591878836,"Right_Arcuate"
"13",14,"mean_RMSt",0.0785076824040366,0.9,0,0.260171655821647,"Right_Arcuate"
"13",14,"timeintervention",0.202906657977412,0.9,0,0.406864022799087,"Right_Arcuate"
"14",15,"time",0.011018376823796,0.9,0,0.0918509502317475,"Right_Arcuate"
"14",15,"intervention",0.214471085336366,0.9,0,0.389505835849546,"Right_Arcuate"
"14",15,"mean_RMSt",0.0434229201135898,0.9,0,0.213906915304116,"Right_Arcuate"
"14",15,"timeintervention",0.130864071674318,0.9,0,0.313421385929497,"Right_Arcuate"
"15",16,"time",0.0206462371159125,0.9,0,0.181910508962661,"Right_Arcuate"
"15",16,"intervention",0.160057776552759,0.9,0,0.326073690311148,"Right_Arcuate"
"15",16,"mean_RMSt",0.0267415362710183,0.9,0,0.176635777505639,"Right_Arcuate"
"15",16,"timeintervention",0.102024403896146,0.9,0,0.264001587268206,"Right_Arcuate"
"16",17,"time",0.0135344320908129,0.9,0,0.130050071649473,"Right_Arcuate"
"16",17,"intervention",0.0983257863396404,0.9,0,0.243011791174723,"Right_Arcuate"
"16",17,"mean_RMSt",0.0846111322290897,0.9,0,0.255832039415657,"Right_Arcuate"
"16",17,"timeintervention",0.100082022024086,0.9,0,0.259615565334795,"Right_Arcuate"
"17",18,"time",0.074865956663442,0.9,0,0.297001749026241,"Right_Arcuate"
"17",18,"intervention",0.0428991682914083,0.9,0,0.0800745471510827,"Right_Arcuate"
"17",18,"mean_RMSt",0.136096721541607,0.9,0,0.310798988802707,"Right_Arcuate"
"17",18,"timeintervention",0.074930069436705,0.9,0,0.112273503548523,"Right_Arcuate"
"18",19,"time",0.097962044120156,0.9,0,0.324769609709184,"Right_Arcuate"
"18",19,"intervention",0.0422563131159352,0.9,0,0.0633158914064708,"Right_Arcuate"
"18",19,"mean_RMSt",0.157651193333017,0.9,0,0.334450467469761,"Right_Arcuate"
"18",19,"timeintervention",0.0418183470647942,0.9,0,0,"Right_Arcuate"
"19",20,"time",0.135646842969541,0.9,0,0.36192768999885,"Right_Arcuate"
"19",20,"intervention",0.0497141641146641,0.9,0,0.122129456471605,"Right_Arcuate"
"19",20,"mean_RMSt",0.140548335243007,0.9,0,0.313052789777121,"Right_Arcuate"
"19",20,"timeintervention",0.0100832266351625,0.9,0,0,"Right_Arcuate"
"2",3,"time",0.112710002324542,0.9,0,0.341889031125691,"Right_Arcuate"
"2",3,"intervention",0.243766277037691,0.9,0,0.429682573982661,"Right_Arcuate"
"2",3,"mean_RMSt",0.00377158040747631,0.9,0,0,"Right_Arcuate"
"2",3,"timeintervention",0.0147949619934121,0.9,0,0,"Right_Arcuate"
"20",21,"time",0.156497626061016,0.9,0,0.369234897797541,"Right_Arcuate"
"20",21,"intervention",0.0490489112458049,0.9,0,0.119855540192616,"Right_Arcuate"
"20",21,"mean_RMSt",0.121869463616771,0.9,0,0.286756274687508,"Right_Arcuate"
"20",21,"timeintervention",0.00641811794816434,0.9,0,0,"Right_Arcuate"
"21",22,"time",0.163296017335941,0.9,0,0.378258596787916,"Right_Arcuate"
"21",22,"intervention",0.0544715021307869,0.9,0,0.143088783866606,"Right_Arcuate"
"21",22,"mean_RMSt",0.121325001080669,0.9,0,0.282924299677652,"Right_Arcuate"
"21",22,"timeintervention",0.0080838071909564,0.9,0,0,"Right_Arcuate"
"22",23,"time",0.186937780575306,0.9,0,0.400063814480258,"Right_Arcuate"
"22",23,"intervention",0.0679423373275037,0.9,0,0.101803245457795,"Right_Arcuate"
"22",23,"mean_RMSt",0.114296609202962,0.9,0,0.277586510437985,"Right_Arcuate"
"22",23,"timeintervention",0.03204895447446,0.9,0,0,"Right_Arcuate"
"23",24,"time",0.212940690365873,0.9,0,0.427696458342777,"Right_Arcuate"
"23",24,"intervention",0.0754253043009652,0.9,0,0.201338085883748,"Right_Arcuate"
"23",24,"mean_RMSt",0.0938663003846981,0.9,0,0.254054623484417,"Right_Arcuate"
"23",24,"timeintervention",0.0598044839366958,0.9,0,0.155356298438694,"Right_Arcuate"
"24",25,"time",0.242147509121708,0.9,0,0.458960685267402,"Right_Arcuate"
"24",25,"intervention",0.0800226103095071,0.9,0,0.211028830479663,"Right_Arcuate"
"24",25,"mean_RMSt",0.0496897747455441,0.9,0,0.208568685535308,"Right_Arcuate"
"24",25,"timeintervention",0.0772626774356734,0.9,0,0.20914317298508,"Right_Arcuate"
"25",26,"time",0.27035750167684,0.9,0.0324631540251749,0.48882819135502,"Right_Arcuate"
"25",26,"intervention",0.0870887537652784,0.9,0,0.224671651163484,"Right_Arcuate"
"25",26,"mean_RMSt",0.00882510982037661,0.9,0,0.0832748148830603,"Right_Arcuate"
"25",26,"timeintervention",0.105281394374324,0.9,0,0.265446835507312,"Right_Arcuate"
"26",27,"time",0.29516881703332,0.9,0.0620590193874546,0.519230082740861,"Right_Arcuate"
"26",27,"intervention",0.105958193116591,0.9,0,0.256310750986157,"Right_Arcuate"
"26",27,"mean_RMSt",0.0178399687409145,0.9,0,0.143916944332189,"Right_Arcuate"
"26",27,"timeintervention",0.203187037893419,0.9,0,0.39821173543037,"Right_Arcuate"
"27",28,"time",0.301564941694711,0.9,0.0621197220393071,0.531230076130281,"Right_Arcuate"
"27",28,"intervention",0.103994866353008,0.9,0,0.253967950030357,"Right_Arcuate"
"27",28,"mean_RMSt",0.0355178870029478,0.9,0,0.190158050140938,"Right_Arcuate"
"27",28,"timeintervention",0.294198347403846,0.9,0,0.505453561970292,"Right_Arcuate"
"28",29,"time",0.303320626139783,0.9,0.055416008905898,0.538672704294687,"Right_Arcuate"
"28",29,"intervention",0.1126008040156,0.9,0,0.267427480106012,"Right_Arcuate"
"28",29,"mean_RMSt",0.0690570233450272,0.9,0,0.237675777247082,"Right_Arcuate"
"28",29,"timeintervention",0.359325600742555,0.9,0,0.538405269959364,"Right_Arcuate"
"29",30,"time",0.30003722569181,0.9,0.0443825746158436,0.538414991731118,"Right_Arcuate"
"29",30,"intervention",0.106649492033313,0.9,0,0.259024934542424,"Right_Arcuate"
"29",30,"mean_RMSt",0.126786315199768,0.9,0,0.299907105762252,"Right_Arcuate"
"29",30,"timeintervention",0.374442051540327,0.9,0.0129707501043254,0.600942095121565,"Right_Arcuate"
"3",4,"time",0.0415659730935502,0.9,0,0.243364667021191,"Right_Arcuate"
"3",4,"intervention",0.283130441521966,0.9,0,0.471278267031794,"Right_Arcuate"
"3",4,"mean_RMSt",0.062154330446108,0.9,0,0.219313484387378,"Right_Arcuate"
"3",4,"timeintervention",0.0149624429634981,0.9,0,0,"Right_Arcuate"
"30",31,"time",0.2903874124846,0.9,0.0315868491347784,0.525924840478828,"Right_Arcuate"
"30",31,"intervention",0.103371709408893,0.9,0,0.254123243588074,"Right_Arcuate"
"30",31,"mean_RMSt",0.140548370214029,0.9,0,0.309931227666532,"Right_Arcuate"
"30",31,"timeintervention",0.297148473880075,0.9,0,0.513931341725529,"Right_Arcuate"
"31",32,"time",0.260583827404559,0.9,0,0.492102686693949,"Right_Arcuate"
"31",32,"intervention",0.0950909816422634,0.9,0,0.240740177366167,"Right_Arcuate"
"31",32,"mean_RMSt",0.141417043827841,0.9,0,0.307089995549275,"Right_Arcuate"
"31",32,"timeintervention",0.232868924495452,0.9,0,0.446880331679328,"Right_Arcuate"
"32",33,"time",0.233981484776531,0.9,0,0.462298701742919,"Right_Arcuate"
"32",33,"intervention",0.0672086810881833,0.9,0,0.182378200100006,"Right_Arcuate"
"32",33,"mean_RMSt",0.147490259439487,0.9,0,0.311489666503553,"Right_Arcuate"
"32",33,"timeintervention",0.18210316212324,0.9,0,0.377475242483493,"Right_Arcuate"
"33",34,"time",0.213143830663255,0.9,0,0.439743707519235,"Right_Arcuate"
"33",34,"intervention",0.0291373919259253,0.9,0,0,"Right_Arcuate"
"33",34,"mean_RMSt",0.1410137895519,0.9,0,0.303981930606239,"Right_Arcuate"
"33",34,"timeintervention",0.158709920319469,0.9,0,0.347413083267051,"Right_Arcuate"
"34",35,"time",0.195173644725023,0.9,0,0.419426891021292,"Right_Arcuate"
"34",35,"intervention",0.0171164828471252,0.9,0,0,"Right_Arcuate"
"34",35,"mean_RMSt",0.117827562075484,0.9,0,0.279250129678252,"Right_Arcuate"
"34",35,"timeintervention",0.150929479577985,0.9,0,0.336017150367084,"Right_Arcuate"
"35",36,"time",0.174183406079299,0.9,0,0.396229777240201,"Right_Arcuate"
"35",36,"intervention",0.0367524665159787,0.9,0,0,"Right_Arcuate"
"35",36,"mean_RMSt",0.102422330271203,0.9,0,0.262790817726742,"Right_Arcuate"
"35",36,"timeintervention",0.149751521039251,0.9,0,0.333265404385251,"Right_Arcuate"
"36",37,"time",0.164671945595595,0.9,0,0.38586963678381,"Right_Arcuate"
"36",37,"intervention",0.0536954106553198,0.9,0,0.139410756880166,"Right_Arcuate"
"36",37,"mean_RMSt",0.0862719615689012,0.9,0,0.246053520616399,"Right_Arcuate"
"36",37,"timeintervention",0.16635989923119,0.9,0,0.353969207097973,"Right_Arcuate"
"37",38,"time",0.164066854885238,0.9,0,0.385244480601153,"Right_Arcuate"
"37",38,"intervention",0.0753040928544758,0.9,0,0.202214445494817,"Right_Arcuate"
"37",38,"mean_RMSt",0.0746016824592175,0.9,0,0.233902682086384,"Right_Arcuate"
"37",38,"timeintervention",0.198605874114455,0.9,0,0.392866067537872,"Right_Arcuate"
"38",39,"time",0.1620846090715,0.9,0,0.385748395670955,"Right_Arcuate"
"38",39,"intervention",0.0778190114971453,0.9,0,0.20704978358314,"Right_Arcuate"
"38",39,"mean_RMSt",0.0773216393483111,0.9,0,0.23867688063405,"Right_Arcuate"
"38",39,"timeintervention",0.246770186228636,0.9,0,0.450157302916353,"Right_Arcuate"
"39",40,"time",0.179329309340859,0.9,0,0.405547098858432,"Right_Arcuate"
"39",40,"intervention",0.0778671110875132,0.9,0,0.207614120398686,"Right_Arcuate"
"39",40,"mean_RMSt",0.0964086019690333,0.9,0,0.26069625923771,"Right_Arcuate"
"39",40,"timeintervention",0.281287583138619,0.9,0,0.490595553160821,"Right_Arcuate"
"4",5,"time",0.00117618516161971,0.9,0,0,"Right_Arcuate"
"4",5,"intervention",0.248327295568789,0.9,0,0.433055332581277,"Right_Arcuate"
"4",5,"mean_RMSt",0.0917086203296794,0.9,0,0.250444961347054,"Right_Arcuate"
"4",5,"timeintervention",0.0469313225416109,0.9,0,0.0589438302451396,"Right_Arcuate"
"40",41,"time",0.191693468959682,0.9,0,0.418862055695618,"Right_Arcuate"
"40",41,"intervention",0.0862700195816606,0.9,0,0.129265025675902,"Right_Arcuate"
"40",41,"mean_RMSt",0.0954648262162975,0.9,0,0.260372431005227,"Right_Arcuate"
"40",41,"timeintervention",0.288039446266705,0.9,0,0.43159172490268,"Right_Arcuate"
"41",42,"time",0.17881964494429,0.9,0,0.402800327169278,"Right_Arcuate"
"41",42,"intervention",0.103421441584356,0.9,0,0.25290937366419,"Right_Arcuate"
"41",42,"mean_RMSt",0.0951553717808393,0.9,0,0.258419456634844,"Right_Arcuate"
"41",42,"timeintervention",0.241549388882686,0.9,0,0.444203222994097,"Right_Arcuate"
"42",43,"time",0.142956956610018,0.9,0,0.363415236287874,"Right_Arcuate"
"42",43,"intervention",0.125775026550716,0.9,0,0.28519269485699,"Right_Arcuate"
"42",43,"mean_RMSt",0.0842872457023664,0.9,0,0.244668447757801,"Right_Arcuate"
"42",43,"timeintervention",0.19090680352058,0.9,0,0.383433468311933,"Right_Arcuate"
"43",44,"time",0.11966078084125,0.9,0,0.179296979895792,"Right_Arcuate"
"43",44,"intervention",0.147402405413499,0.9,0,0.315307045225551,"Right_Arcuate"
"43",44,"mean_RMSt",0.0673863885948823,0.9,0,0.2248493132886,"Right_Arcuate"
"43",44,"timeintervention",0.161620716395685,0.9,0,0.347575356643369,"Right_Arcuate"
"44",45,"time",0.125508968170765,0.9,0,0.351539910517535,"Right_Arcuate"
"44",45,"intervention",0.159377388589741,0.9,0,0.336159083098931,"Right_Arcuate"
"44",45,"mean_RMSt",0.0642066202615327,0.9,0,0.220521447947766,"Right_Arcuate"
"44",45,"timeintervention",0.166240223105781,0.9,0,0.357919912477052,"Right_Arcuate"
"45",46,"time",0.147653391634836,0.9,0,0.387618977810566,"Right_Arcuate"
"45",46,"intervention",0.143450521848173,0.9,0,0.325224794760605,"Right_Arcuate"
"45",46,"mean_RMSt",0.0798786760488958,0.9,0,0.237068252256958,"Right_Arcuate"
"45",46,"timeintervention",0.217588983315959,0.9,0,0.430353488700541,"Right_Arcuate"
"46",47,"time",0.170463619396975,0.9,0,0.433131425214195,"Right_Arcuate"
"46",47,"intervention",0.104790042478511,0.9,0,0.274491736247993,"Right_Arcuate"
"46",47,"mean_RMSt",0.0992131575876367,0.9,0,0.25700332699237,"Right_Arcuate"
"46",47,"timeintervention",0.259124359176174,0.9,0,0.496750995201933,"Right_Arcuate"
"47",48,"time",0.192336704324423,0.9,0,0.465060337120837,"Right_Arcuate"
"47",48,"intervention",0.0938736773727742,0.9,0,0.25361502827472,"Right_Arcuate"
"47",48,"mean_RMSt",0.111843039420344,0.9,0,0.270435086492821,"Right_Arcuate"
"47",48,"timeintervention",0.26958823537253,0.9,0,0.516599863996658,"Right_Arcuate"
"48",49,"time",0.215206763896092,0.9,0,0.478868343429044,"Right_Arcuate"
"48",49,"intervention",0.190172250505139,0.9,0,0.402500877716927,"Right_Arcuate"
"48",49,"mean_RMSt",0.119726510486465,0.9,0,0.278834546620065,"Right_Arcuate"
