"model","node","fstat","pval","variable","tract"
"25",26,0.802167540584685,0.452022853783149,"intervention","leftSLF"
"25",26,3.81270638139703,0.0535868814649215,"mean_RMSt","leftSLF"
"25",26,2.51910954125235,0.0882100585682673,"timeintervention","leftSLF"
"26",27,3.59159811434342,0.062285286033195,"time","leftSLF"
"26",27,0.880071606475139,0.418827462569321,"intervention","leftSLF"
"26",27,3.82027331026373,0.0534516421812194,"mean_RMSt","leftSLF"
"26",27,1.9708614878103,0.147461102003593,"timeintervention","leftSLF"
"27",28,1.69273093089603,0.197575757186676,"time","leftSLF"
"27",28,0.765657159274972,0.468466277990814,"intervention","leftSLF"
"27",28,2.9697783742173,0.087974868624215,"mean_RMSt","leftSLF"
"27",28,1.03703229249338,0.360186908880336,"timeintervention","leftSLF"
"28",29,0.614599096798776,0.435709224422508,"time","leftSLF"
"28",29,0.548919709563314,0.579755989081992,"intervention","leftSLF"
"28",29,1.68001843719268,0.197875653172216,"mean_RMSt","leftSLF"
"28",29,0.51741416451603,0.598415968452645,"timeintervention","leftSLF"
"29",30,0.25571297037549,0.614649840675195,"time","leftSLF"
"29",30,0.362361360478611,0.69717489617116,"intervention","leftSLF"
"29",30,0.748344956178168,0.388982506794523,"mean_RMSt","leftSLF"
"29",30,0.357328384396544,0.700848744607717,"timeintervention","leftSLF"
"3",4,0.000893563169567181,0.976234562992504,"time","leftSLF"
"3",4,1.79377006480456,0.173596910171185,"intervention","leftSLF"
"3",4,0.927898756035268,0.337109822323831,"mean_RMSt","leftSLF"
"3",4,0.332113879170768,0.718553510713093,"timeintervention","leftSLF"
"30",31,0.228058825865133,0.634430489928178,"time","leftSLF"
"30",31,0.218232464732305,0.804420160291946,"intervention","leftSLF"
"30",31,0.273766571010785,0.60189908635744,"mean_RMSt","leftSLF"
"30",31,0.31731118929459,0.729174122447588,"timeintervention","leftSLF"
"31",32,0.40004874481331,0.529113868253055,"time","leftSLF"
"31",32,0.142077072671968,0.86777728161889,"intervention","leftSLF"
"31",32,0.056501311602666,0.812569996366221,"mean_RMSt","leftSLF"
"31",32,0.306745969918441,0.736860195233838,"timeintervention","leftSLF"
"32",33,0.729470331937461,0.395982283369739,"time","leftSLF"
"32",33,0.123678619259963,0.883837454748565,"intervention","leftSLF"
"32",33,0.0016242065081191,0.967928490674896,"mean_RMSt","leftSLF"
"32",33,0.322914529133052,0.725162416187538,"timeintervention","leftSLF"
"33",34,1.10771837828479,0.296183079408042,"time","leftSLF"
"33",34,0.193096947390994,0.82479443466347,"intervention","leftSLF"
"33",34,0.075544109879478,0.783956969034051,"mean_RMSt","leftSLF"
"33",34,0.41202733522346,0.663967569064348,"timeintervention","leftSLF"
"34",35,1.43064558095028,0.235630689029107,"time","leftSLF"
"34",35,0.33501953722517,0.716335911799845,"intervention","leftSLF"
"34",35,0.269648499413561,0.604630772368006,"mean_RMSt","leftSLF"
"34",35,0.664581866140619,0.517794965221346,"timeintervention","leftSLF"
"35",36,1.68434586175556,0.198502305096248,"time","leftSLF"
"35",36,0.394580831681145,0.675269861217068,"intervention","leftSLF"
"35",36,0.946980167566113,0.332673534893628,"mean_RMSt","leftSLF"
"35",36,1.01472070183638,0.36786637629633,"timeintervention","leftSLF"
"36",37,1.93111377086408,0.16896436085741,"time","leftSLF"
"36",37,0.46351889278968,0.630749777276978,"intervention","leftSLF"
"36",37,1.49655269542608,0.223941177805268,"mean_RMSt","leftSLF"
"36",37,1.4586934215554,0.239689462430412,"timeintervention","leftSLF"
"37",38,2.20900988918399,0.141632945420907,"time","leftSLF"
"37",38,0.426200620010454,0.654460920716717,"intervention","leftSLF"
"37",38,2.03354042215282,0.156877616355395,"mean_RMSt","leftSLF"
"37",38,2.22202045282945,0.116180135306498,"timeintervention","leftSLF"
"38",39,2.71017153564998,0.104186998270212,"time","leftSLF"
"38",39,0.444202777384724,0.642916095650729,"intervention","leftSLF"
"38",39,2.04775626309522,0.155543379477228,"mean_RMSt","leftSLF"
"38",39,3.09462656659814,0.0517829742306159,"timeintervention","leftSLF"
"39",40,3.2659746760589,0.075081565025676,"time","leftSLF"
"39",40,0.512365455307088,0.601045660771009,"intervention","leftSLF"
"39",40,2.01209068692569,0.159275975465157,"mean_RMSt","leftSLF"
"39",40,4.09443539960382,0.0210316067247997,"timeintervention","leftSLF"
"4",5,0.0176994301855423,0.894536273761364,"time","leftSLF"
"4",5,1.93797530046009,0.151579833456158,"intervention","leftSLF"
"4",5,0.388098003989659,0.53432586398577,"mean_RMSt","leftSLF"
"4",5,0.101712414847782,0.903428197105934,"timeintervention","leftSLF"
"40",41,3.44219443677058,0.0678547369700281,"time","leftSLF"
"40",41,0.616695136052239,0.542293786318106,"intervention","leftSLF"
"40",41,1.85556927928821,0.176415211129086,"mean_RMSt","leftSLF"
"40",41,4.94894545698426,0.00993275213432339,"timeintervention","leftSLF"
"41",42,3.60586429679553,0.0618418203023073,"time","leftSLF"
"41",42,0.833538857382204,0.438290274605934,"intervention","leftSLF"
"41",42,1.32583613318449,0.252596918533843,"mean_RMSt","leftSLF"
"41",42,5.31013416637964,0.00729158529743688,"timeintervention","leftSLF"
"42",43,3.96243063069864,0.0506051907626984,"time","leftSLF"
"42",43,0.994521493895886,0.374489098614191,"intervention","leftSLF"
"42",43,0.782146894583488,0.378902163455967,"mean_RMSt","leftSLF"
"42",43,4.99056788129457,0.00963276358182152,"timeintervention","leftSLF"
"43",44,4.29880796105001,0.041963256738783,"time","leftSLF"
"43",44,1.09550523270714,0.339385436956667,"intervention","leftSLF"
"43",44,0.457799487506807,0.500418242783765,"mean_RMSt","leftSLF"
"43",44,4.17281682269986,0.0197018908350764,"timeintervention","leftSLF"
"44",45,5.02372144136075,0.0282580688612699,"time","leftSLF"
"44",45,1.10007406498695,0.337848491953315,"intervention","leftSLF"
"44",45,0.229128250822858,0.633324806327697,"mean_RMSt","leftSLF"
"44",45,3.15284424346464,0.0492256190802352,"timeintervention","leftSLF"
"45",46,6.74020979506158,0.0115218235893187,"time","leftSLF"
"45",46,1.01851679695433,0.365770978806781,"intervention","leftSLF"
"45",46,0.0646130995599025,0.799918870128749,"mean_RMSt","leftSLF"
"45",46,2.31506373632482,0.10668104201781,"timeintervention","leftSLF"
"46",47,8.20804094134655,0.00552594810343759,"time","leftSLF"
"46",47,0.87766019195007,0.419724901352608,"intervention","leftSLF"
"46",47,0.00104926201456081,0.974228967586149,"mean_RMSt","leftSLF"
"46",47,1.70737959248121,0.189186787334655,"timeintervention","leftSLF"
"47",48,9.16112655515091,0.0034641247301926,"time","leftSLF"
"47",48,0.765462944445143,0.468493325546223,"intervention","leftSLF"
"47",48,0.00538072440351772,0.941678049750269,"mean_RMSt","leftSLF"
"47",48,1.46770270282034,0.237751686163709,"timeintervention","leftSLF"
"48",49,9.72944142091423,0.00262328631068704,"time","leftSLF"
"48",49,0.737580825891166,0.481481132528123,"intervention","leftSLF"
"48",49,0.0131634179240748,0.908887108405677,"mean_RMSt","leftSLF"
"48",49,1.48836501355889,0.232993002904091,"timeintervention","leftSLF"
"49",50,10.2031264337626,0.00208378882871454,"time","leftSLF"
"49",50,0.687143619524395,0.505939827216952,"intervention","leftSLF"
"49",50,0.0460250588079104,0.830547546708556,"mean_RMSt","leftSLF"
"49",50,1.64912655472577,0.199717824935016,"timeintervention","leftSLF"
"5",6,0.0824719068882217,0.774807994757893,"time","leftSLF"
"5",6,2.33950879864571,0.103900070848235,"intervention","leftSLF"
"5",6,0.416510717385347,0.519744327933853,"mean_RMSt","leftSLF"
"5",6,0.0462554893213175,0.954828480230923,"timeintervention","leftSLF"
"50",51,10.4484584114996,0.00184700073555506,"time","leftSLF"
"50",51,0.585704470220851,0.559078343107198,"intervention","leftSLF"
"50",51,0.041608555692414,0.838744315805437,"mean_RMSt","leftSLF"
"50",51,1.76076754189338,0.179495880729164,"timeintervention","leftSLF"
"51",52,10.2512657524401,0.00202433846721676,"time","leftSLF"
"51",52,0.433987134711157,0.64944398489887,"intervention","leftSLF"
"51",52,0.0612367288423559,0.804997153358199,"mean_RMSt","leftSLF"
"51",52,1.59166566658602,0.210902283183869,"timeintervention","leftSLF"
"52",53,9.65277913949169,0.00269244085909953,"time","leftSLF"
"52",53,0.27412128735292,0.760956661401591,"intervention","leftSLF"
"52",53,0.149435362146845,0.699787071387497,"mean_RMSt","leftSLF"
"52",53,1.12178725063761,0.33150805952918,"timeintervention","leftSLF"
"53",54,8.67254640416783,0.0043287687204534,"time","leftSLF"
"53",54,0.152551737579302,0.858765594962882,"intervention","leftSLF"
"53",54,0.274183057226061,0.601539113149122,"mean_RMSt","leftSLF"
"53",54,0.585476553663932,0.559553360272263,"timeintervention","leftSLF"
"54",55,6.95267212533795,0.0102220961899269,"time","leftSLF"
"54",55,0.111316124645813,0.894795590936057,"intervention","leftSLF"
"54",55,0.529056188548348,0.468476632757162,"mean_RMSt","leftSLF"
"54",55,0.250687640250132,0.778965944942013,"timeintervention","leftSLF"
"55",56,5.42815064257421,0.0226138311853649,"time","leftSLF"
"55",56,0.173847824218132,0.840746304961655,"intervention","leftSLF"
"55",56,0.600923878739431,0.439831418235797,"mean_RMSt","leftSLF"
"55",56,0.118108463857162,0.888779240874978,"timeintervention","leftSLF"
"56",57,4.32159603472129,0.0412195297618465,"time","leftSLF"
"56",57,0.28386309527438,0.753641159105074,"intervention","leftSLF"
"56",57,0.386711002079324,0.535289865135082,"mean_RMSt","leftSLF"
"56",57,0.172275495575685,0.842112288795245,"timeintervention","leftSLF"
"57",58,3.33197807336241,0.0721619521220103,"time","leftSLF"
"57",58,0.39571654632811,0.674543554895,"intervention","leftSLF"
"57",58,0.105948664331191,0.745416840914101,"mean_RMSt","leftSLF"
"57",58,0.42410706055852,0.656083436245448,"timeintervention","leftSLF"
"58",59,2.55736901745422,0.114179707276777,"time","leftSLF"
"58",59,0.432576850891497,0.65037204077809,"intervention","leftSLF"
"58",59,0.00300973629440089,0.956346390208326,"mean_RMSt","leftSLF"
"58",59,0.777448060266768,0.463595485358215,"timeintervention","leftSLF"
"59",60,2.33465392389407,0.130806999184955,"time","leftSLF"
"59",60,0.411823512844603,0.66384185271376,"intervention","leftSLF"
"59",60,0.0517630636561179,0.820421654008553,"mean_RMSt","leftSLF"
"59",60,1.1811502032764,0.312948150261038,"timeintervention","leftSLF"
"6",7,0.0993186318906321,0.75358126515304,"time","leftSLF"
"6",7,1.81432116671578,0.170681694550474,"intervention","leftSLF"
"6",7,0.43165202072724,0.512261586694508,"mean_RMSt","leftSLF"
"6",7,0.0358476912656112,0.964805995180042,"timeintervention","leftSLF"
"60",61,2.09172982123177,0.152255908790149,"time","leftSLF"
"60",61,0.363397519420058,0.696444967408284,"intervention","leftSLF"
"60",61,0.0988136246280675,0.753801853385333,"mean_RMSt","leftSLF"
"60",61,1.58140032306125,0.212786013998903,"timeintervention","leftSLF"
"61",62,1.42541232753181,0.236267094937591,"time","leftSLF"
"61",62,0.370066507014302,0.691867968969234,"intervention","leftSLF"
"61",62,0.06729367252222,0.795751001788974,"mean_RMSt","leftSLF"
"61",62,1.53820135539378,0.221787602952637,"timeintervention","leftSLF"
"62",63,0.791081360070104,0.376640332399115,"time","leftSLF"
"62",63,0.386907431388181,0.680444233469349,"intervention","leftSLF"
"62",63,0.00404927316925013,0.94936308706987,"mean_RMSt","leftSLF"
"62",63,1.23337249696517,0.29750734212433,"timeintervention","leftSLF"
"63",64,0.432288089969658,0.512935653033865,"time","leftSLF"
"63",64,0.410180718932175,0.664975990299703,"intervention","leftSLF"
"63",64,0.0579523950451597,0.810154220226411,"mean_RMSt","leftSLF"
"63",64,0.914665495106986,0.405439838392273,"timeintervention","leftSLF"
"64",65,0.465735914820678,0.497133512786302,"time","leftSLF"
"64",65,0.432885275298769,0.650211439383127,"intervention","leftSLF"
"64",65,0.217438004661951,0.641819597442822,"mean_RMSt","leftSLF"
"64",65,0.664206112934713,0.517958691106038,"timeintervention","leftSLF"
"65",66,0.700294321682766,0.405393632283608,"time","leftSLF"
"65",66,0.313927712940536,0.73148771310886,"intervention","leftSLF"
"65",66,0.321972385756846,0.571463151688225,"mean_RMSt","leftSLF"
"65",66,0.538377314653136,0.586094743041461,"timeintervention","leftSLF"
"66",67,1.02531632289338,0.314561275457369,"time","leftSLF"
"66",67,0.159216048462077,0.853084714213209,"intervention","leftSLF"
"66",67,0.415513964652339,0.520406267457832,"mean_RMSt","leftSLF"
"66",67,0.341743848751649,0.711702560563542,"timeintervention","leftSLF"
"67",68,1.18836981784849,0.27919727357554,"time","leftSLF"
"67",68,0.062384391039896,0.939567819208751,"intervention","leftSLF"
"67",68,0.537154311395031,0.465038017903783,"mean_RMSt","leftSLF"
"67",68,0.118850472593792,0.88811839711482,"timeintervention","leftSLF"
"68",69,1.24593219246363,0.267953396245624,"time","leftSLF"
"68",69,0.0719932328162066,0.93059824587365,"intervention","leftSLF"
"68",69,0.741444255096901,0.390907011282409,"mean_RMSt","leftSLF"
"68",69,0.0423753351164831,0.958534459345488,"timeintervention","leftSLF"
"69",70,1.39387132481446,0.241565477235066,"time","leftSLF"
"69",70,0.180494072169228,0.835203633325877,"intervention","leftSLF"
"69",70,0.86005204613184,0.355571059810668,"mean_RMSt","leftSLF"
"69",70,0.101720012498373,0.903416169548168,"timeintervention","leftSLF"
"7",8,0.0330488088495157,0.856259736580995,"time","leftSLF"
"7",8,1.00248418498674,0.372149576809416,"intervention","leftSLF"
"7",8,0.24614935423303,0.620584367634222,"mean_RMSt","leftSLF"
"7",8,0.0804382652245892,0.92280069494202,"timeintervention","leftSLF"
"70",71,1.25354242488795,0.266545438146471,"time","leftSLF"
"70",71,0.326350133529335,0.722537200873406,"intervention","leftSLF"
"70",71,1.22885370753422,0.269804815361558,"mean_RMSt","leftSLF"
"70",71,0.216035166223329,0.806247159893952,"timeintervention","leftSLF"
"71",72,1.01017485812459,0.318212099403798,"time","leftSLF"
"71",72,0.634739970174813,0.532843498555773,"intervention","leftSLF"
"71",72,1.51024168229802,0.221429812055401,"mean_RMSt","leftSLF"
"71",72,0.362544793321067,0.697229468653276,"timeintervention","leftSLF"
"72",73,1.09837937555632,0.29811949140985,"time","leftSLF"
"72",73,0.958065360745154,0.388259300391428,"intervention","leftSLF"
"72",73,1.86747025541433,0.17416877321115,"mean_RMSt","leftSLF"
"72",73,0.697005538022912,0.501584744615355,"timeintervention","leftSLF"
"73",74,1.15609950519023,0.285868948400672,"time","leftSLF"
"73",74,1.2983471654814,0.279106693993667,"intervention","leftSLF"
"73",74,2.67883947100385,0.104100401738338,"mean_RMSt","leftSLF"
"73",74,1.07053318780176,0.348539175942381,"timeintervention","leftSLF"
"74",75,0.877410977577156,0.352120011272943,"time","leftSLF"
"74",75,1.70275162130806,0.189369237781451,"intervention","leftSLF"
"74",75,4.38887662833815,0.0381188537851837,"mean_RMSt","leftSLF"
"74",75,1.389145629903,0.256453040794495,"timeintervention","leftSLF"
"75",76,0.602612851645616,0.440219911174422,"time","leftSLF"
"75",76,2.2533081905357,0.112396373275748,"intervention","leftSLF"
"75",76,5.76132942405453,0.0178185285677265,"mean_RMSt","leftSLF"
"75",76,1.81308872582822,0.171248234888435,"timeintervention","leftSLF"
"76",77,0.451616672721967,0.503756248073578,"time","leftSLF"
"76",77,2.72691160073292,0.0720633407803363,"intervention","leftSLF"
"76",77,5.03628124264784,0.0265197321691327,"mean_RMSt","leftSLF"
"76",77,2.11711825478844,0.128387794313638,"timeintervention","leftSLF"
"77",78,0.341104226315233,0.561022174142902,"time","leftSLF"
"77",78,2.7966641305717,0.0674724109357097,"intervention","leftSLF"
"77",78,4.17783896971666,0.0429624860509137,"mean_RMSt","leftSLF"
"77",78,2.07516377311929,0.133437706626511,"timeintervention","leftSLF"
"78",79,0.174599243373676,0.677292546941791,"time","leftSLF"
"78",79,2.67062256376867,0.0757872851415803,"intervention","leftSLF"
"78",79,4.40804238909623,0.0377085570806784,"mean_RMSt","leftSLF"
"78",79,2.15573016256468,0.123619787635525,"timeintervention","leftSLF"
"79",80,0.0691059124083211,0.79339394891268,"time","leftSLF"
"79",80,2.58201768881272,0.082315209118536,"intervention","leftSLF"
"79",80,4.61810405354184,0.033527125836666,"mean_RMSt","leftSLF"
"79",80,2.16499119007623,0.122587920448462,"timeintervention","leftSLF"
"8",9,7.11399469836634e-06,0.997879234180129,"time","leftSLF"
"8",9,0.712806076285967,0.493678813189831,"intervention","leftSLF"
"8",9,0.392982696295629,0.531781621518008,"mean_RMSt","leftSLF"
"8",9,0.0772794640547301,0.925712365437854,"timeintervention","leftSLF"
"80",81,0.0150618121961138,0.902671744411994,"time","leftSLF"
"80",81,2.34419852932203,0.102964132530571,"intervention","leftSLF"
"80",81,4.44672855397735,0.0369672948417905,"mean_RMSt","leftSLF"
"80",81,1.77817653249873,0.176838933995795,"timeintervention","leftSLF"
"81",82,0.000964603935269809,0.975312052497611,"time","leftSLF"
"81",82,2.21317867808033,0.116544565189929,"intervention","leftSLF"
"81",82,4.29748536021765,0.0402709194748102,"mean_RMSt","leftSLF"
"81",82,1.52611036993885,0.224961118955417,"timeintervention","leftSLF"
"82",83,0.0147562908220659,0.903663175789318,"time","leftSLF"
"82",83,2.1737884335959,0.120929272938066,"intervention","leftSLF"
"82",83,3.82635317299516,0.0527411414311599,"mean_RMSt","leftSLF"
"82",83,1.64587923885339,0.200642867397614,"timeintervention","leftSLF"
"83",84,0.0017110980466463,0.967121836844981,"time","leftSLF"
"83",84,2.09653564386159,0.130041971360509,"intervention","leftSLF"
"83",84,3.39080171000577,0.0679984613898902,"mean_RMSt","leftSLF"
"83",84,2.13970784662311,0.125711575674612,"timeintervention","leftSLF"
"84",85,0.0190718443802249,0.89055476418886,"time","leftSLF"
"84",85,1.79138821353788,0.173750849524325,"intervention","leftSLF"
"84",85,2.70839074599873,0.102443027168363,"mean_RMSt","leftSLF"
"84",85,2.09880314666714,0.130615270652891,"timeintervention","leftSLF"
"85",86,0.110145046912781,0.740958240375823,"time","leftSLF"
"85",86,1.52880468000217,0.223362254491384,"intervention","leftSLF"
"85",86,2.21877757547075,0.139003159622101,"mean_RMSt","leftSLF"
"85",86,1.70623922437574,0.18930245567342,"timeintervention","leftSLF"
"86",87,0.101092359409473,0.751440891880415,"time","leftSLF"
"86",87,1.46047726002451,0.238481975091914,"intervention","leftSLF"
"86",87,2.57711710238042,0.111023982718264,"mean_RMSt","leftSLF"
"86",87,1.59880474067766,0.209587046509577,"timeintervention","leftSLF"
"87",88,0.0304160553898341,0.862029411083176,"time","leftSLF"
"87",88,1.4603951480475,0.238422900815551,"intervention","leftSLF"
"87",88,4.04008712702038,0.0466224055787953,"mean_RMSt","leftSLF"
"87",88,1.57892159899435,0.213478689465562,"timeintervention","leftSLF"
"88",89,0.0337124053731846,0.854819099616141,"time","leftSLF"
"88",89,1.41524186839176,0.248987905463314,"intervention","leftSLF"
"88",89,6.25303000248583,0.0136954367715371,"mean_RMSt","leftSLF"
"88",89,1.24946469742409,0.292911625234655,"timeintervention","leftSLF"
"89",90,0.166064801343849,0.684786349097118,"time","leftSLF"
"89",90,1.35840021525204,0.263005914508141,"intervention","leftSLF"
"89",90,8.10173853332132,0.00515724076170102,"mean_RMSt","leftSLF"
"89",90,0.827613375041971,0.441225801942286,"timeintervention","leftSLF"
"9",10,0.0199829374858047,0.88796964789762,"time","leftSLF"
"9",10,0.705470197945582,0.497136170336611,"intervention","leftSLF"
"9",10,0.504453030093663,0.478774592008235,"mean_RMSt","leftSLF"
"9",10,0.0196956735485571,0.980502476480168,"timeintervention","leftSLF"
"90",91,0.171551021807609,0.679897335476905,"time","leftSLF"
"90",91,1.31726086632717,0.27364400981011,"intervention","leftSLF"
"90",91,8.21981121176948,0.00484248483495552,"mean_RMSt","leftSLF"
"90",91,0.778342657262901,0.462963631961799,"timeintervention","leftSLF"
"91",92,0.226876508441918,0.635201230716282,"time","leftSLF"
"91",92,1.1438738103083,0.323754371240117,"intervention","leftSLF"
"91",92,6.6761649645494,0.010877926992767,"mean_RMSt","leftSLF"
"91",92,0.822294710590862,0.443455451021389,"timeintervention","leftSLF"
"92",93,0.268257872359825,0.605991744975372,"time","leftSLF"
"92",93,0.884822063892705,0.41682849354655,"intervention","leftSLF"
"92",93,5.09834557137464,0.0255991299184586,"mean_RMSt","leftSLF"
"92",93,0.674478042383793,0.512576433291796,"timeintervention","leftSLF"
"93",94,0.63674329361274,0.427351048340675,"time","leftSLF"
"93",94,0.659051321809167,0.520187340011953,"intervention","leftSLF"
"93",94,4.22503412732214,0.0417741842450679,"mean_RMSt","leftSLF"
"93",94,0.368591166886779,0.692992281382202,"timeintervention","leftSLF"
"94",95,1.08445421678293,0.300878724694047,"time","leftSLF"
"94",95,0.617432238776485,0.54191431094554,"intervention","leftSLF"
"94",95,4.95027502195463,0.0277133793294359,"mean_RMSt","leftSLF"
"94",95,0.339373899663561,0.713307098129315,"timeintervention","leftSLF"
"95",96,0.669273707854641,0.415710828806677,"time","leftSLF"
"95",96,0.644809765548501,0.527521877540963,"intervention","leftSLF"
"95",96,5.55644610250335,0.0197981267848781,"mean_RMSt","leftSLF"
"95",96,0.591020576585648,0.55627116699377,"timeintervention","leftSLF"
"96",97,0.157075260652875,0.692895943172942,"time","leftSLF"
"96",97,0.614440345650634,0.5435359424539,"intervention","leftSLF"
"96",97,5.53654824922534,0.0200175739831274,"mean_RMSt","leftSLF"
"96",97,1.11282425883362,0.333827528315421,"timeintervention","leftSLF"
"97",98,0.0189511005807647,0.890848170309574,"time","leftSLF"
"97",98,0.706374856346598,0.496570361053034,"intervention","leftSLF"
"97",98,5.04157246851265,0.0263145900906207,"mean_RMSt","leftSLF"
"97",98,1.28937419488556,0.281345135108226,"timeintervention","leftSLF"
"98",99,0.607105796233064,0.438593933750015,"time","leftSLF"
"98",99,0.971423891485355,0.383718584771996,"intervention","leftSLF"
"98",99,0.0285538777619382,0.866065738244456,"mean_RMSt","leftSLF"
"98",99,2.0614505594322,0.135699885333443,"timeintervention","leftSLF"
"1",2,0.294241476825489,0.58930066789117,"time","rightSLF"
"1",2,3.3886810446061,0.0386648350466779,"intervention","rightSLF"
"1",2,0.102597182644543,0.749534534096982,"mean_RMSt","rightSLF"
"1",2,2.82167794035044,0.0667121711868553,"timeintervention","rightSLF"
"10",11,0.163894159201547,0.686701542865999,"time","rightSLF"
"10",11,0.0159489824742306,0.984180628239096,"intervention","rightSLF"
"10",11,0.529116241073464,0.468269801668751,"mean_RMSt","rightSLF"
"10",11,1.12825840261965,0.329081840447977,"timeintervention","rightSLF"
"11",12,0.0457007305214982,0.831278655808418,"time","rightSLF"
"11",12,0.00888467026262325,0.991155653562264,"intervention","rightSLF"
"11",12,0.114739758547054,0.73535030529609,"mean_RMSt","rightSLF"
"11",12,1.51937242694309,0.225596550996438,"timeintervention","rightSLF"
"12",13,0.824679357298179,0.366628369614386,"time","rightSLF"
"12",13,0.0294831774781996,0.970957700298824,"intervention","rightSLF"
"12",13,0.00314311069731109,0.955376956566015,"mean_RMSt","rightSLF"
"12",13,2.10339263553934,0.129315007507421,"timeintervention","rightSLF"
"13",14,2.42882619410989,0.123247567009735,"time","rightSLF"
"13",14,0.0811191943999471,0.92215923019228,"intervention","rightSLF"
"13",14,0.304658165436349,0.581946160954901,"mean_RMSt","rightSLF"
"13",14,2.7073539387235,0.0734363292147964,"timeintervention","rightSLF"
"14",15,4.34088260195768,0.0406317115792188,"time","rightSLF"
"14",15,0.138153000260889,0.87117295955546,"intervention","rightSLF"
"14",15,1.072349629614,0.302491071292461,"mean_RMSt","rightSLF"
"14",15,3.63066718278608,0.0315226974545094,"timeintervention","rightSLF"
"15",16,6.77335947635388,0.0112155155779445,"time","rightSLF"
"15",16,0.148826178664467,0.861958540037129,"intervention","rightSLF"
"15",16,2.10176033535782,0.14993495518585,"mean_RMSt","rightSLF"
"15",16,4.1837065907621,0.0192606699037195,"timeintervention","rightSLF"
"16",17,9.185367062361,0.00340006175371543,"time","rightSLF"
"16",17,0.173539972625471,0.841002384732065,"intervention","rightSLF"
"16",17,2.46463708524169,0.119406805707583,"mean_RMSt","rightSLF"
"16",17,3.57433866546009,0.0333970725229137,"timeintervention","rightSLF"
"17",18,9.81900936905129,0.0025102882415966,"time","rightSLF"
"17",18,0.204942120079469,0.815125636278115,"intervention","rightSLF"
"17",18,1.67061411605586,0.198991191623284,"mean_RMSt","rightSLF"
"17",18,2.71430708986238,0.073418969813778,"timeintervention","rightSLF"
"18",19,8.85142952238719,0.00400106411131263,"time","rightSLF"
"18",19,0.220001199733828,0.803008799093891,"intervention","rightSLF"
"18",19,0.981877503764792,0.323976935847755,"mean_RMSt","rightSLF"
"18",19,2.34352970664102,0.103695238035181,"timeintervention","rightSLF"
"19",20,6.74978106826348,0.0113966293798447,"time","rightSLF"
"19",20,0.155765443703481,0.856023700142757,"intervention","rightSLF"
"19",20,0.534454079134264,0.466326207890691,"mean_RMSt","rightSLF"
"19",20,2.44834680014354,0.0940395306869561,"timeintervention","rightSLF"
"2",3,0.0911858032341706,0.76357259957355,"time","rightSLF"
"2",3,3.72187049670645,0.0285225009792749,"intervention","rightSLF"
"2",3,0.435128737703988,0.511007702681977,"mean_RMSt","rightSLF"
"2",3,1.89844130788322,0.157744230385812,"timeintervention","rightSLF"
"20",21,4.56633250656745,0.0360334065825846,"time","rightSLF"
"20",21,0.062603211908864,0.939363054715907,"intervention","rightSLF"
"20",21,0.265862404638242,0.607142707385847,"mean_RMSt","rightSLF"
"20",21,2.72997121485777,0.0723507108100346,"timeintervention","rightSLF"
"21",22,3.16854239406253,0.0792991925661653,"time","rightSLF"
"21",22,0.0147145712998176,0.985395903198556,"intervention","rightSLF"
"21",22,0.235896758045384,0.628099158252718,"mean_RMSt","rightSLF"
"21",22,2.72463548483484,0.0726885192506447,"timeintervention","rightSLF"
"22",23,1.9615786767389,0.165614988100743,"time","rightSLF"
"22",23,0.00438372928847352,0.995626114448596,"intervention","rightSLF"
"22",23,0.161874091515974,0.688133369875298,"mean_RMSt","rightSLF"
"22",23,2.63851908482002,0.0787007888149365,"timeintervention","rightSLF"
"23",24,0.948200772320894,0.333394375800246,"time","rightSLF"
"23",24,0.0146359969185325,0.985473373306688,"intervention","rightSLF"
"23",24,0.0935063481654092,0.760256917893035,"mean_RMSt","rightSLF"
"23",24,2.39839921434882,0.0983996218409293,"timeintervention","rightSLF"
"24",25,0.443931698191805,0.5073283159296,"time","rightSLF"
"24",25,0.0385048166811272,0.962246128293658,"intervention","rightSLF"
"24",25,0.0810153691540965,0.776367865784333,"mean_RMSt","rightSLF"
"24",25,1.81828638337112,0.169997335630688,"timeintervention","rightSLF"
"25",26,0.286207807203079,0.594285081913881,"time","rightSLF"
"25",26,0.0698976523196327,0.932550620990639,"intervention","rightSLF"
"25",26,0.116853920507439,0.733002892366804,"mean_RMSt","rightSLF"
"25",26,1.26883898383379,0.287646675859457,"timeintervention","rightSLF"
"26",27,0.170700209151676,0.680706395989185,"time","rightSLF"
"26",27,0.126713137709257,0.881177580652115,"intervention","rightSLF"
"26",27,0.232198829447296,0.630678571248795,"mean_RMSt","rightSLF"
"26",27,0.933464472232155,0.398132761573385,"timeintervention","rightSLF"
"27",28,0.083647615969407,0.773243769505768,"time","rightSLF"
"27",28,0.179514464458203,0.836040171542203,"intervention","rightSLF"
"27",28,0.400768770522657,0.527775918159194,"mean_RMSt","rightSLF"
"27",28,0.702201412498787,0.499052153299131,"timeintervention","rightSLF"
"28",29,0.0295673113126705,0.863957872384895,"time","rightSLF"
"28",29,0.215097470062573,0.806964733961254,"intervention","rightSLF"
"28",29,0.514980439238149,0.474259357872638,"mean_RMSt","rightSLF"
"28",29,0.634718641944644,0.533197871009614,"timeintervention","rightSLF"
