"time","intervention","tract","node","mean_fa","sd","se"
"ses-02","CONTROL","Right_ILF",57,0.4735636,0.0526024240474397,0.0105204848094879
"ses-02","CONTROL","Right_ILF",58,0.4653588,0.0535991677733899,0.010719833554678
"ses-02","CONTROL","Right_ILF",59,0.4582992,0.0534512133413889,0.0106902426682778
"ses-02","CONTROL","Right_ILF",60,0.450566,0.0527955267991522,0.0105591053598304
"ses-02","CONTROL","Right_ILF",61,0.4434268,0.0522226392254036,0.0104445278450807
"ses-02","CONTROL","Right_ILF",62,0.4365836,0.0523279991081894,0.0104655998216379
"ses-02","CONTROL","Right_ILF",63,0.4301352,0.0522423086938802,0.010448461738776
"ses-02","CONTROL","Right_ILF",64,0.4245816,0.051520717489828,0.0103041434979656
"ses-02","CONTROL","Right_ILF",65,0.4200572,0.0503289661891308,0.0100657932378261
"ses-02","CONTROL","Right_ILF",66,0.4149284,0.0499565884610495,0.0099913176922099
"ses-02","CONTROL","Right_ILF",67,0.4103484,0.0499208247861885,0.0099841649572377
"ses-02","CONTROL","Right_ILF",68,0.4055624,0.0496884411676063,0.00993768823352125
"ses-02","CONTROL","Right_ILF",69,0.4007216,0.0476728331687276,0.00953456663374552
"ses-02","CONTROL","Right_ILF",70,0.3966768,0.0438663215272643,0.00877326430545286
"ses-02","CONTROL","Right_ILF",71,0.3932012,0.0400367863470584,0.00800735726941168
"ses-02","CONTROL","Right_ILF",72,0.3900656,0.0387953634557877,0.00775907269115754
"ses-02","CONTROL","Right_ILF",73,0.3872712,0.03949681119196,0.00789936223839199
"ses-02","CONTROL","Right_ILF",74,0.3843364,0.0426158907060109,0.00852317814120218
"ses-02","CONTROL","Right_ILF",75,0.381248,0.0452904301885803,0.00905808603771606
"ses-02","CONTROL","Right_ILF",76,0.3791824,0.0469832991852779,0.00939665983705558
"ses-02","CONTROL","Right_ILF",77,0.3790648,0.0489554258245873,0.00979108516491745
"ses-02","CONTROL","Right_ILF",78,0.3777732,0.0512435138757417,0.0102487027751483
"ses-02","CONTROL","Right_ILF",79,0.3758972,0.0539654111074863,0.0107930822214973
"ses-02","CONTROL","Right_ILF",80,0.3759928,0.0568692186453562,0.0113738437290712
"ses-02","CONTROL","Right_ILF",81,0.3759868,0.0592082165412876,0.0118416433082575
"ses-02","CONTROL","Right_ILF",82,0.3730628,0.062596845668665,0.012519369133733
"ses-02","CONTROL","Right_ILF",83,0.3688328,0.0618578769249856,0.0123715753849971
"ses-02","CONTROL","Right_ILF",84,0.3626488,0.0586989542297533,0.0117397908459506
"ses-02","CONTROL","Right_ILF",85,0.3560224,0.0533141185397139,0.0106628237079428
"ses-02","CONTROL","Right_ILF",86,0.3514956,0.0462473329933738,0.00924946659867476
"ses-02","CONTROL","Right_ILF",87,0.3475756,0.0426324084549145,0.0085264816909829
"ses-02","CONTROL","Right_ILF",88,0.3443056,0.042447705972565,0.00848954119451301
"ses-02","CONTROL","Right_ILF",89,0.3402752,0.0429751638662767,0.00859503277325534
"ses-02","CONTROL","Right_ILF",90,0.3357936,0.0427129791827574,0.00854259583655148
"ses-02","CONTROL","Right_ILF",91,0.330298,0.0451100071122436,0.00902200142244872
"ses-02","CONTROL","Right_ILF",92,0.32735,0.0445667913548493,0.00891335827096985
"ses-02","CONTROL","Right_ILF",93,0.3275076,0.0396910590561653,0.00793821181123306
"ses-02","CONTROL","Right_ILF",94,0.3285592,0.0361018009615402,0.00722036019230804
"ses-02","CONTROL","Right_ILF",95,0.3278092,0.0314576983052903,0.00629153966105807
"ses-02","CONTROL","Right_ILF",96,0.3161516,0.0316659530200287,0.00633319060400575
"ses-02","CONTROL","Right_ILF",97,0.296474,0.0253315111735035,0.0050663022347007
"ses-02","CONTROL","Right_ILF",98,0.267366,0.0161382266167424,0.00322764532334848
"ses-02","CONTROL","Right_ILF",99,0.2290232,0.00593800030874592,0.00118760006174918
"ses-02","CONTROL","Right_SLF",2,0.2112844,0.00448415458401395,0.00089683091680279
"ses-02","CONTROL","Right_SLF",3,0.2407448,0.0107180436336737,0.00214360872673474
"ses-02","CONTROL","Right_SLF",4,0.2660008,0.0173545599003067,0.00347091198006134
"ses-02","CONTROL","Right_SLF",5,0.2874564,0.0230289321434292,0.00460578642868584
"ses-02","CONTROL","Right_SLF",6,0.305886,0.0285379767444482,0.00570759534888964
"ses-02","CONTROL","Right_SLF",7,0.321654,0.0332431789996083,0.00664863579992167
"ses-02","CONTROL","Right_SLF",8,0.336094,0.0378689694869031,0.00757379389738063
"ses-02","CONTROL","Right_SLF",9,0.3504508,0.041522071231254,0.0083044142462508
"ses-02","CONTROL","Right_SLF",10,0.3641288,0.0426573673121068,0.00853147346242137
"ses-02","CONTROL","Right_SLF",11,0.3762172,0.0420125053327379,0.00840250106654758
"ses-02","CONTROL","Right_SLF",12,0.3871824,0.0411837252726527,0.00823674505453054
"ses-02","CONTROL","Right_SLF",13,0.3977268,0.0414977521198438,0.00829955042396876
"ses-02","CONTROL","Right_SLF",14,0.4068632,0.0426641710259714,0.00853283420519427
"ses-02","CONTROL","Right_SLF",15,0.4131664,0.044199460581173,0.0088398921162346
"ses-02","CONTROL","Right_SLF",16,0.4197424,0.04574957944069,0.00914991588813799
"ses-02","CONTROL","Right_SLF",17,0.427278,0.0499250181104958,0.00998500362209916
"ses-02","CONTROL","Right_SLF",18,0.4327852,0.053631138818787,0.0107262277637574
"ses-02","CONTROL","Right_SLF",19,0.435876,0.0541322251528607,0.0108264450305721
"ses-02","CONTROL","Right_SLF",20,0.4355788,0.0558749757882125,0.0111749951576425
"ses-02","CONTROL","Right_SLF",21,0.4314484,0.0586924579680672,0.0117384915936134
"ses-02","CONTROL","Right_SLF",22,0.426534,0.0622730609225744,0.0124546121845149
"ses-02","CONTROL","Right_SLF",23,0.421032,0.0660244218704968,0.0132048843740994
"ses-02","CONTROL","Right_SLF",24,0.4151476,0.0685624808890888,0.0137124961778178
"ses-02","CONTROL","Right_SLF",25,0.4112756,0.0679221853226175,0.0135844370645235
"ses-02","CONTROL","Right_SLF",26,0.4090948,0.0656423886880015,0.0131284777376003
"ses-02","CONTROL","Right_SLF",27,0.4071424,0.0631168804203757,0.0126233760840751
"ses-02","CONTROL","Right_SLF",28,0.4063048,0.0600750146428058,0.0120150029285612
"ses-02","CONTROL","Right_SLF",29,0.4058268,0.0583685424493937,0.0116737084898787
"ses-02","CONTROL","Right_SLF",30,0.4063948,0.0581329781707423,0.0116265956341485
"ses-02","CONTROL","Right_SLF",31,0.4089576,0.0580355405678279,0.0116071081135656
"ses-02","CONTROL","Right_SLF",32,0.413966,0.0567469383902486,0.0113493876780497
"ses-02","CONTROL","Right_SLF",33,0.4217512,0.0548206558789659,0.0109641311757932
"ses-02","CONTROL","Right_SLF",34,0.43087,0.055025758513627,0.0110051517027254
"ses-02","CONTROL","Right_SLF",35,0.439212,0.0579928190957007,0.0115985638191401
"ses-02","CONTROL","Right_SLF",36,0.4463676,0.062130435193497,0.0124260870386994
"ses-02","CONTROL","Right_SLF",37,0.4522084,0.0663555590286149,0.013271111805723
"ses-02","CONTROL","Right_SLF",38,0.4564748,0.0705224496242154,0.0141044899248431
"ses-02","CONTROL","Right_SLF",39,0.459572,0.0745517495882335,0.0149103499176467
"ses-02","CONTROL","Right_SLF",40,0.4613532,0.0767686664444985,0.0153537332888997
"ses-02","CONTROL","Right_SLF",41,0.4619144,0.0751302957135136,0.0150260591427027
"ses-02","CONTROL","Right_SLF",42,0.4619892,0.071776660199074,0.0143553320398148
"ses-02","CONTROL","Right_SLF",43,0.4625052,0.0694908586985847,0.0138981717397169
"ses-02","CONTROL","Right_SLF",44,0.4627908,0.0694308570281735,0.0138861714056347
"ses-02","CONTROL","Right_SLF",45,0.4621312,0.0710488670634515,0.0142097734126903
"ses-02","CONTROL","Right_SLF",46,0.4604548,0.0740651084137014,0.0148130216827403
"ses-02","CONTROL","Right_SLF",47,0.4585804,0.0783585470492317,0.0156717094098464
"ses-02","CONTROL","Right_SLF",48,0.4579872,0.0805958774028382,0.0161191754805676
"ses-02","CONTROL","Right_SLF",49,0.4585072,0.0799416419187564,0.0159883283837513
"ses-02","CONTROL","Right_SLF",50,0.4599688,0.0782690338575864,0.0156538067715173
"ses-02","CONTROL","Right_SLF",51,0.4619088,0.0763197889541107,0.0152639577908221
"ses-02","CONTROL","Right_SLF",52,0.4631452,0.0730166660838469,0.0146033332167694
"ses-02","CONTROL","Right_SLF",53,0.463654,0.0691547312192015,0.0138309462438403
"ses-02","CONTROL","Right_SLF",54,0.4631992,0.065849031941758,0.0131698063883516
"ses-02","CONTROL","Right_SLF",55,0.4610868,0.0625933707698614,0.0125186741539723
"ses-02","CONTROL","Right_SLF",56,0.4580544,0.0590538084490182,0.0118107616898036
"ses-02","CONTROL","Right_SLF",57,0.4545796,0.0555120539072371,0.0111024107814474
"ses-02","CONTROL","Right_SLF",58,0.4507508,0.0522164127230765,0.0104432825446153
"ses-02","CONTROL","Right_SLF",59,0.4477828,0.0499829460516285,0.00999658921032569
"ses-02","CONTROL","Right_SLF",60,0.4454828,0.0491930224998085,0.0098386044999617
"ses-02","CONTROL","Right_SLF",61,0.4435816,0.0490502630540007,0.00981005261080014
"ses-02","CONTROL","Right_SLF",62,0.4421096,0.0486292373029504,0.00972584746059009
"ses-02","CONTROL","Right_SLF",63,0.440164,0.0476772161694312,0.00953544323388623
"ses-02","CONTROL","Right_SLF",64,0.4372388,0.0463956857117843,0.00927913714235686
"ses-02","CONTROL","Right_SLF",65,0.4332804,0.0448450081279957,0.00896900162559914
"ses-02","CONTROL","Right_SLF",66,0.4278608,0.0435512535142982,0.00871025070285963
"ses-02","CONTROL","Right_SLF",67,0.4219264,0.0428758390471837,0.00857516780943674
"ses-02","CONTROL","Right_SLF",68,0.4165024,0.0420878515013537,0.00841757030027074
"ses-02","CONTROL","Right_SLF",69,0.4121032,0.0405608707911126,0.00811217415822253
"ses-02","CONTROL","Right_SLF",70,0.4087668,0.0394336446578299,0.00788672893156599
"ses-02","CONTROL","Right_SLF",71,0.4068224,0.0390264969048808,0.00780529938097615
"ses-02","CONTROL","Right_SLF",72,0.4067452,0.0399545777644231,0.00799091555288462
"ses-02","CONTROL","Right_SLF",73,0.4085824,0.0422548116865602,0.00845096233731204
"ses-02","CONTROL","Right_SLF",74,0.411482,0.0455113419014059,0.00910226838028118
"ses-02","CONTROL","Right_SLF",75,0.41407,0.0486213345662169,0.00972426691324338
"ses-02","CONTROL","Right_SLF",76,0.4151972,0.0509143077074935,0.0101828615414987
"ses-02","CONTROL","Right_SLF",77,0.4158592,0.0517643542024818,0.0103528708404964
"ses-02","CONTROL","Right_SLF",78,0.4163352,0.0511526687247759,0.0102305337449552
"ses-02","CONTROL","Right_SLF",79,0.4158584,0.0506315105015312,0.0101263021003062
"ses-02","CONTROL","Right_SLF",80,0.414276,0.0510088988151414,0.0102017797630283
"ses-02","CONTROL","Right_SLF",81,0.4110932,0.05144737122536,0.010289474245072
"ses-02","CONTROL","Right_SLF",82,0.406426,0.0508894738624797,0.0101778947724959
"ses-02","CONTROL","Right_SLF",83,0.4012788,0.0484217847254725,0.0096843569450945
"ses-02","CONTROL","Right_SLF",84,0.395672,0.0444133292679874,0.00888266585359748
"ses-02","CONTROL","Right_SLF",85,0.3896896,0.0411864643501559,0.00823729287003119
"ses-02","CONTROL","Right_SLF",86,0.3837864,0.038628412565537,0.00772568251310739
"ses-02","CONTROL","Right_SLF",87,0.377306,0.0359098424298037,0.00718196848596075
"ses-02","CONTROL","Right_SLF",88,0.3702424,0.0336970656833301,0.00673941313666603
"ses-02","CONTROL","Right_SLF",89,0.3622004,0.0326797607447382,0.00653595214894765
"ses-02","CONTROL","Right_SLF",90,0.3513832,0.0317960073122397,0.00635920146244794
"ses-02","CONTROL","Right_SLF",91,0.340034,0.0312171010825797,0.00624342021651594
"ses-02","CONTROL","Right_SLF",92,0.330084,0.0299793363557857,0.00599586727115714
"ses-02","CONTROL","Right_SLF",93,0.3203264,0.0278944198242827,0.00557888396485653
"ses-02","CONTROL","Right_SLF",94,0.3097496,0.0243844589305019,0.00487689178610038
"ses-02","CONTROL","Right_SLF",95,0.296972,0.0209965790864449,0.00419931581728897
"ses-02","CONTROL","Right_SLF",96,0.280216,0.0185453976770518,0.00370907953541037
"ses-02","CONTROL","Right_SLF",97,0.26065,0.0149360815923499,0.00298721631846998
"ses-02","CONTROL","Right_SLF",98,0.2385068,0.00849272861531165,0.00169854572306233
"ses-02","CONTROL","Right_SLF",99,0.210742,0.00333310915912855,0.000666621831825711
"ses-02","GG_NE","Left_Arcuate",2,0.2237472,0.00646603789039316,0.00129320757807863
"ses-02","GG_NE","Left_Arcuate",3,0.2610944,0.018757080902955,0.003751416180591
"ses-02","GG_NE","Left_Arcuate",4,0.2904944,0.0320787964861527,0.00641575929723053
"ses-02","GG_NE","Left_Arcuate",5,0.3180184,0.0377201062299671,0.00754402124599341
"ses-02","GG_NE","Left_Arcuate",6,0.3385504,0.0379166460234376,0.00758332920468752
"ses-02","GG_NE","Left_Arcuate",7,0.356184,0.0400556975764164,0.00801113951528329
"ses-02","GG_NE","Left_Arcuate",8,0.3698076,0.0404510199995006,0.00809020399990013
"ses-02","GG_NE","Left_Arcuate",9,0.3832804,0.0435017518306256,0.00870035036612511
"ses-02","GG_NE","Left_Arcuate",10,0.394418,0.049287398406354,0.0098574796812708
"ses-02","GG_NE","Left_Arcuate",11,0.404442,0.0550685498568224,0.0110137099713645
"ses-02","GG_NE","Left_Arcuate",12,0.4168184,0.0589095414371334,0.0117819082874267
"ses-02","GG_NE","Left_Arcuate",13,0.428108,0.0596708994541449,0.011934179890829
"ses-02","GG_NE","Left_Arcuate",14,0.434578,0.0550126524083324,0.0110025304816665
"ses-02","GG_NE","Left_Arcuate",15,0.4379216,0.0453098780326469,0.00906197560652937
"ses-02","GG_NE","Left_Arcuate",16,0.4406708,0.0388101836850416,0.00776203673700831
"ses-02","GG_NE","Left_Arcuate",17,0.4399728,0.0372885737100969,0.00745771474201939
"ses-02","GG_NE","Left_Arcuate",18,0.4362952,0.0426002152889709,0.00852004305779417
"ses-02","GG_NE","Left_Arcuate",19,0.4337552,0.0458946956920587,0.00917893913841173
"ses-02","GG_NE","Left_Arcuate",20,0.433214,0.0468306737085855,0.0093661347417171
"ses-02","GG_NE","Left_Arcuate",21,0.4347984,0.0469898557917912,0.00939797115835824
"ses-02","GG_NE","Left_Arcuate",22,0.4384176,0.0465794040036295,0.0093158808007259
"ses-02","GG_NE","Left_Arcuate",23,0.4434048,0.0446929612392526,0.00893859224785052
"ses-02","GG_NE","Left_Arcuate",24,0.4497304,0.042746427480356,0.0085492854960712
"ses-02","GG_NE","Left_Arcuate",25,0.4568672,0.0417800091271731,0.00835600182543462
"ses-02","GG_NE","Left_Arcuate",26,0.4643152,0.0423187719497309,0.00846375438994619
"ses-02","GG_NE","Left_Arcuate",27,0.4716276,0.0444406819329617,0.00888813638659234
"ses-02","GG_NE","Left_Arcuate",28,0.4766372,0.0495169617000074,0.00990339234000148
"ses-02","GG_NE","Left_Arcuate",29,0.4810648,0.0540865185851952,0.010817303717039
"ses-02","GG_NE","Left_Arcuate",30,0.484546,0.056901485774392,0.0113802971548784
"ses-02","GG_NE","Left_Arcuate",31,0.487734,0.0561931990991793,0.0112386398198359
"ses-02","GG_NE","Left_Arcuate",32,0.4904872,0.0532108835609157,0.0106421767121831
"ses-02","GG_NE","Left_Arcuate",33,0.4910172,0.0519143358909656,0.0103828671781931
"ses-02","GG_NE","Left_Arcuate",34,0.4894864,0.0521306761002259,0.0104261352200452
"ses-02","GG_NE","Left_Arcuate",35,0.487044,0.0525843193515583,0.0105168638703117
"ses-02","GG_NE","Left_Arcuate",36,0.4846464,0.0519928294639431,0.0103985658927886
"ses-02","GG_NE","Left_Arcuate",37,0.4819652,0.0518449666570118,0.0103689933314024
"ses-02","GG_NE","Left_Arcuate",38,0.4780048,0.0537494420994302,0.010749888419886
"ses-02","GG_NE","Left_Arcuate",39,0.4735208,0.0568566760166884,0.0113713352033377
"ses-02","GG_NE","Left_Arcuate",40,0.4686152,0.0586973328553635,0.0117394665710727
"ses-02","GG_NE","Left_Arcuate",41,0.463792,0.0589887211676944,0.0117977442335389
"ses-02","GG_NE","Left_Arcuate",42,0.459978,0.0566781269538788,0.0113356253907758
"ses-02","GG_NE","Left_Arcuate",43,0.457018,0.0545946637349598,0.010918932746992
"ses-02","GG_NE","Left_Arcuate",44,0.4536872,0.0549355049520193,0.0109871009904039
"ses-02","GG_NE","Left_Arcuate",45,0.450844,0.054757883450696,0.0109515766901392
"ses-02","GG_NE","Left_Arcuate",46,0.448812,0.0554185027014143,0.0110837005402829
"ses-02","GG_NE","Left_Arcuate",47,0.4482176,0.0557350719385918,0.0111470143877184
"ses-02","GG_NE","Left_Arcuate",48,0.448824,0.054088681964591,0.0108177363929182
"ses-02","GG_NE","Left_Arcuate",49,0.4488524,0.0524676751501976,0.0104935350300395
"ses-02","GG_NE","Left_Arcuate",50,0.447258,0.0531770223718227,0.0106354044743645
"ses-02","GG_NE","Left_Arcuate",51,0.445054,0.0571376798473068,0.0114275359694614
"ses-02","GG_NE","Left_Arcuate",52,0.443556,0.0615764602614776,0.0123152920522955
"ses-02","GG_NE","Left_Arcuate",53,0.4421676,0.0662662173408643,0.0132532434681729
"ses-02","GG_NE","Left_Arcuate",54,0.4422884,0.0685299991901357,0.0137059998380271
"ses-02","GG_NE","Left_Arcuate",55,0.444106,0.066662292814854,0.0133324585629708
"ses-02","GG_NE","Left_Arcuate",56,0.4484256,0.062830980487336,0.0125661960974672
"ses-02","GG_NE","Left_Arcuate",57,0.4536748,0.059662038399639,0.0119324076799278
"ses-02","GG_NE","Left_Arcuate",58,0.45906,0.0605683903396263,0.0121136780679253
"ses-02","GG_NE","Left_Arcuate",59,0.4654936,0.0662101816742209,0.0132420363348442
"ses-02","GG_NE","Left_Arcuate",60,0.4717892,0.0736372224104993,0.0147274444820998
"ses-02","GG_NE","Left_Arcuate",61,0.47846,0.0774279784703178,0.0154855956940636
"ses-02","GG_NE","Left_Arcuate",62,0.4838304,0.0781124131449883,0.0156224826289977
"ses-02","GG_NE","Left_Arcuate",63,0.4892156,0.0754631918045701,0.015092638360914
"ses-02","GG_NE","Left_Arcuate",64,0.4953,0.0715845559460978,0.0143169111892196
"ses-02","GG_NE","Left_Arcuate",65,0.5010716,0.0673281467688911,0.0134656293537782
"ses-02","GG_NE","Left_Arcuate",66,0.50584,0.0641278000688209,0.0128255600137642
"ses-02","GG_NE","Left_Arcuate",67,0.5082012,0.0630086473113016,0.0126017294622603
"ses-02","GG_NE","Left_Arcuate",68,0.5088512,0.0640714045239112,0.0128142809047822
"ses-02","GG_NE","Left_Arcuate",69,0.5077424,0.064994229184854,0.0129988458369708
"ses-02","GG_NE","Left_Arcuate",70,0.5043032,0.066106871410366,0.0132213742820732
"ses-02","GG_NE","Left_Arcuate",71,0.4997968,0.0690932810722818,0.0138186562144564
"ses-02","GG_NE","Left_Arcuate",72,0.4957376,0.0725994803861111,0.0145198960772222
"ses-02","GG_NE","Left_Arcuate",73,0.4919956,0.0732826477346445,0.0146565295469289
"ses-02","GG_NE","Left_Arcuate",74,0.4896992,0.0721898926974315,0.0144379785394863
"ses-02","GG_NE","Left_Arcuate",75,0.4855688,0.0696122483427545,0.0139224496685509
"ses-02","GG_NE","Left_Arcuate",76,0.4812564,0.0662840712941905,0.0132568142588381
"ses-02","GG_NE","Left_Arcuate",77,0.4777636,0.0638685784691241,0.0127737156938248
"ses-02","GG_NE","Left_Arcuate",78,0.4719108,0.0587862744694712,0.0117572548938942
"ses-02","GG_NE","Left_Arcuate",79,0.4674812,0.0541358164188307,0.0108271632837661
"ses-02","GG_NE","Left_Arcuate",80,0.4610992,0.0505669423404922,0.0101133884680984
"ses-02","GG_NE","Left_Arcuate",81,0.4507392,0.0456941243414657,0.00913882486829315
"ses-02","GG_NE","Left_Arcuate",82,0.4419544,0.0445509861544426,0.00891019723088852
"ses-02","GG_NE","Left_Arcuate",83,0.4350884,0.0464096904105166,0.00928193808210333
"ses-02","GG_NE","Left_Arcuate",84,0.4259024,0.0457119976300898,0.00914239952601795
"ses-02","GG_NE","Left_Arcuate",85,0.4163984,0.0440636613019542,0.00881273226039084
"ses-02","GG_NE","Left_Arcuate",86,0.4098,0.0423696212908888,0.00847392425817775
"ses-02","GG_NE","Left_Arcuate",87,0.4027024,0.037959765353156,0.00759195307063121
"ses-02","GG_NE","Left_Arcuate",88,0.3948372,0.0346883929338523,0.00693767858677046
"ses-02","GG_NE","Left_Arcuate",89,0.3871444,0.037211944887809,0.0074423889775618
"ses-02","GG_NE","Left_Arcuate",90,0.37943,0.041499001996032,0.0082998003992064
"ses-02","GG_NE","Left_Arcuate",91,0.3725156,0.0414429198898919,0.00828858397797839
"ses-02","GG_NE","Left_Arcuate",92,0.365656,0.037334734051104,0.00746694681022081
"ses-02","GG_NE","Left_Arcuate",93,0.3555768,0.0347195723763989,0.00694391447527978
"ses-02","GG_NE","Left_Arcuate",94,0.3432236,0.0308706636468995,0.00617413272937989
"ses-02","GG_NE","Left_Arcuate",95,0.3304936,0.0264328042527967,0.00528656085055934
"ses-02","GG_NE","Left_Arcuate",96,0.316548,0.0224023758040675,0.00448047516081349
"ses-02","GG_NE","Left_Arcuate",97,0.296772,0.0168264023685001,0.00336528047370003
"ses-02","GG_NE","Left_Arcuate",98,0.2670348,0.0124732373905093,0.00249464747810187
"ses-02","GG_NE","Left_Arcuate",99,0.2267036,0.00579205409735326,0.00115841081947065
"ses-02","GG_NE","Left_IFOF",2,0.2654412,0.0206689133160567,0.00413378266321134
"ses-02","GG_NE","Left_IFOF",3,0.31305,0.0227839095269739,0.00455678190539479
"ses-02","GG_NE","Left_IFOF",4,0.3436692,0.0296346171337959,0.00592692342675917
"ses-02","GG_NE","Left_IFOF",5,0.36592,0.0367470597463253,0.00734941194926506
"ses-02","GG_NE","Left_IFOF",6,0.3905704,0.0381017344837038,0.00762034689674077
"ses-02","GG_NE","Left_IFOF",7,0.4128484,0.034280638568537,0.0068561277137074
"ses-02","GG_NE","Left_IFOF",8,0.4294216,0.0341015676179263,0.00682031352358526
"ses-02","GG_NE","Left_IFOF",9,0.4445692,0.0375366735029447,0.00750733470058893
"ses-02","GG_NE","Left_IFOF",10,0.458116,0.0407001599095958,0.00814003198191915
"ses-02","GG_NE","Left_IFOF",11,0.469428,0.0469307577714232,0.00938615155428464
"ses-02","GG_NE","Left_IFOF",12,0.478896,0.0520043910806257,0.0104008782161252
"ses-02","GG_NE","Left_IFOF",13,0.4887156,0.0593658393691187,0.0118731678738237
"ses-02","GG_NE","Left_IFOF",14,0.499692,0.0624288703245542,0.0124857740649108
"ses-02","GG_NE","Left_IFOF",15,0.510012,0.0596847705309599,0.011936954106192
"ses-02","GG_NE","Left_IFOF",16,0.5194272,0.0548016167279762,0.0109603233455952
"ses-02","GG_NE","Left_IFOF",17,0.5253456,0.0477198363785963,0.00954396727571925
"ses-02","GG_NE","Left_IFOF",18,0.5269184,0.0445641485838112,0.00891282971676224
"ses-02","GG_NE","Left_IFOF",19,0.5240296,0.0446287443321753,0.00892574886643506
"ses-02","GG_NE","Left_IFOF",20,0.5163956,0.04687618896981,0.00937523779396199
"ses-02","GG_NE","Left_IFOF",21,0.5080564,0.0504782699023385,0.0100956539804677
"ses-02","GG_NE","Left_IFOF",22,0.5026332,0.0537091159798161,0.0107418231959632
"ses-02","GG_NE","Left_IFOF",23,0.5002072,0.0572255306164419,0.0114451061232884
"ses-02","GG_NE","Left_IFOF",24,0.4982936,0.0604738585313246,0.0120947717062649
"ses-02","GG_NE","Left_IFOF",25,0.4963104,0.061617057397553,0.0123234114795106
"ses-02","GG_NE","Left_IFOF",26,0.4969128,0.0604041500036766,0.0120808300007353
"ses-02","GG_NE","Left_IFOF",27,0.4984904,0.056801405680963,0.0113602811361926
"ses-02","GG_NE","Left_IFOF",28,0.5000172,0.053135950833687,0.0106271901667374
"ses-02","GG_NE","Left_IFOF",29,0.50332,0.0486468720303098,0.00972937440606195
"ses-02","GG_NE","Left_IFOF",30,0.5086888,0.0428826008150936,0.00857652016301872
"ses-02","GG_NE","Left_IFOF",31,0.5142276,0.0369986939273988,0.00739973878547975
"ses-02","GG_NE","Left_IFOF",32,0.516972,0.0335715536826443,0.00671431073652886
"ses-02","GG_NE","Left_IFOF",33,0.5172576,0.0318426839164038,0.00636853678328076
"ses-02","GG_NE","Left_IFOF",34,0.5152188,0.0309821777155835,0.00619643554311671
"ses-02","GG_NE","Left_IFOF",35,0.5124852,0.0307525814797176,0.00615051629594351
"ses-02","GG_NE","Left_IFOF",36,0.509646,0.0318938542930557,0.00637877085861114
"ses-02","GG_NE","Left_IFOF",37,0.5071696,0.0346930003122628,0.00693860006245256
"ses-02","GG_NE","Left_IFOF",38,0.504,0.037322021649423,0.0074644043298846
"ses-02","GG_NE","Left_IFOF",39,0.500342,0.0375457321143163,0.00750914642286325
"ses-02","GG_NE","Left_IFOF",40,0.4948476,0.0364182183437539,0.00728364366875078
"ses-02","GG_NE","Left_IFOF",41,0.4856532,0.0357951462864264,0.00715902925728528
"ses-02","GG_NE","Left_IFOF",42,0.4743052,0.0361018311077615,0.00722036622155229
"ses-02","GG_NE","Left_IFOF",43,0.4629612,0.0363111161032908,0.00726222322065817
"ses-02","GG_NE","Left_IFOF",44,0.4533296,0.0336840101136034,0.00673680202272067
"ses-02","GG_NE","Left_IFOF",45,0.445024,0.0323600117171384,0.00647200234342768
"ses-02","GG_NE","Left_IFOF",46,0.4370376,0.0321608412617995,0.0064321682523599
"ses-02","GG_NE","Left_IFOF",47,0.4295056,0.0332526575479314,0.00665053150958628
"ses-02","GG_NE","Left_IFOF",48,0.4233248,0.0353491236477889,0.00706982472955778
"ses-02","GG_NE","Left_IFOF",49,0.42001,0.0376470123869965,0.0075294024773993
"ses-02","GG_NE","Left_IFOF",50,0.4200972,0.0397924510763872,0.00795849021527743
"ses-02","GG_NE","Left_IFOF",51,0.4225656,0.0430432843271359,0.00860865686542719
"ses-02","GG_NE","Left_IFOF",52,0.42624,0.0457587122852031,0.00915174245704062
"ses-02","GG_NE","Left_IFOF",53,0.4297216,0.0475293032139121,0.00950586064278243
"ses-02","GG_NE","Left_IFOF",54,0.4336608,0.0490019950206112,0.00980039900412223
"ses-02","GG_NE","Left_IFOF",55,0.4388144,0.0483312795609634,0.00966625591219269
"ses-02","GG_NE","Left_IFOF",56,0.4453544,0.0471463474265681,0.00942926948531363
"ses-02","GG_NE","Left_IFOF",57,0.4507828,0.0472025382897996,0.00944050765795993
"ses-02","GG_NE","Left_IFOF",58,0.4555672,0.0471206524537455,0.00942413049074909
"ses-02","GG_NE","Left_IFOF",59,0.4573256,0.0472595307036933,0.00945190614073867
"ses-02","GG_NE","Left_IFOF",60,0.457614,0.0462814375136872,0.00925628750273744
"ses-02","GG_NE","Left_IFOF",61,0.4542688,0.0454055464049639,0.00908110928099279
"ses-02","GG_NE","Left_IFOF",62,0.445278,0.0456827694541388,0.00913655389082777
"ses-02","GG_NE","Left_IFOF",63,0.4330804,0.0483272772769168,0.00966545545538336
"ses-02","GG_NE","Left_IFOF",64,0.4192856,0.0497475165276285,0.00994950330552569
"ses-02","GG_NE","Left_IFOF",65,0.4041776,0.0495113652171566,0.00990227304343132
"ses-02","GG_NE","Left_IFOF",66,0.3914908,0.0465221310166821,0.00930442620333642
"ses-02","GG_NE","Left_IFOF",67,0.3810992,0.0432499804354484,0.00864999608708967
"ses-02","GG_NE","Left_IFOF",68,0.3744052,0.0423349907602053,0.00846699815204106
"ses-02","GG_NE","Left_IFOF",69,0.3716912,0.0485459734272576,0.00970919468545152
